X,Y,Z
-2250.131,789.59,-381105.375
-2245.971,781.58,-381105.375
-2254.401,776.75,-381105.375
-2250.201,768.76,-381105.375
-2256.661,763.4,-381105.375
-2249.501,754.74,-381105.375
-2257.871,749.82,-381105.375
-2248.711,740.75,-381105.375
-2251.201,734.44,-381105.375
-2247.831,726.79,-381105.375
-2247.361,719.82,-381105.375
-2247.841,713.07,-381105.375
-2254.161,707.61,-381105.375
-2253.631,700.63,-381105.375
-2257.971,694.71,-381105.375
-2251.531,686.5,-381105.375
-2249.951,679.36,-381105.375
-2251.291,672.82,-381105.375
-2255.561,666.87,-381105.375
-2254.901,659.92,-381105.375
-2250.291,652.22,-381105.375
-2251.561,645.69,-381105.375
-2251.821,638.96,-381105.375
-2256.971,633.14,-381105.375
-2255.231,626.05,-381105.375
-2256.421,619.49,-381105.375
-2253.651,612.24,-381105.375
-2258.731,606.38,-381105.375
-2245.081,597.29,-381105.375
-2255.051,592.26,-381105.375
-2254.171,585.38,-381105.375
-2255.241,578.83,-381105.375
-2251.351,571.49,-381105.375
-2255.341,565.41,-381105.375
-2257.341,559.01,-381105.375
-2256.351,552.15,-381105.375
-2261.281,546.18,-381105.375
-2260.261,539.32,-381105.375
-2255.251,531.92,-381105.375
-2251.211,524.68,-381105.375
-2262.011,519.48,-381105.375
-2263.881,513.04,-381105.375
-2267.711,506.84,-381105.375
-2256.641,498.75,-381105.375
-2256.471,492.08,-381105.375
-2254.281,485.16,-381105.375
-2257.051,478.84,-381105.375
-2266.751,473.31,-381105.375
-2256.561,465.51,-381105.375
-2260.261,459.27,-381105.375
-2264.941,453.12,-381105.375
-2260.651,446.03,-381105.375
-2260.311,439.37,-381105.375
-2259.961,432.7,-381105.375
-2261.581,426.23,-381105.375
-2262.191,419.66,-381105.375
-2259.781,412.83,-381105.375
-2263.341,406.51,-381105.375
-2261.891,399.77,-381105.375
-2263.421,393.28,-381105.375
-2258.941,386.33,-381105.375
-2263.421,380.05,-381105.375
-2255.911,372.92,-381105.375
-2259.351,366.57,-381105.375
-2268.771,360.58,-381105.375
-2260.201,353.44,-381105.375
-2262.591,346.99,-381105.375
-2260.971,340.3,-381105.375
-2259.321,333.63,-381105.375
-2265.651,327.36,-381105.375
-2271.961,321.06,-381105.375
-2265.271,314.15,-381105.375
-2262.551,307.45,-381105.375
-2267.801,301.07,-381105.375
-2266.051,294.41,-381105.375
-2260.271,287.63,-381105.375
-2261.471,281.09,-381105.375
-2267.651,274.68,-381105.375
-2265.821,268.05,-381105.375
-2261.961,261.38,-381105.375
-2261.091,254.79,-381105.375
-2262.201,248.24,-381105.375
-2265.281,241.7,-381105.375
-2269.351,235.16,-381105.375
-2260.401,228.51,-381105.375
-2266.431,221.96,-381105.375
-2270.441,215.38,-381105.375
-2268.431,208.79,-381105.375
-2261.401,202.24,-381105.375
-2269.361,195.6,-381105.375
-2262.291,189.09,-381105.375
-2275.211,182.33,-381105.375
-2270.101,175.81,-381105.375
-2263.981,169.33,-381105.375
-2265.841,162.71,-381105.375
-2268.671,156.05,-381105.375
-2269.491,149.43,-381105.375
-2268.291,142.87,-381105.375
-2275.071,136.04,-381105.375
-2269.831,129.62,-381105.375
-2267.581,123.11,-381105.375
-2274.291,116.21,-381105.375
-2274.991,109.56,-381105.375
-2272.681,103.05,-381105.375
-2264.361,96.87,-381105.375
-2268.001,90.07,-381105.375
-2279.601,82.78,-381105.375
-2269.231,76.77,-381105.375
-2272.811,69.92,-381105.375
-2279.361,62.86,-381105.375
-2268.931,56.93,-381105.375
-2268.461,50.34,-381105.375
-2272.961,43.37,-381105.375
-2276.441,36.46,-381105.375
-2269.931,30.33,-381105.375
3773.094,4528.43,-381215.53125
3766.444,4546.19,-381215.53125
3744.094,4597.17,-381215.53125
3817.164,5403.05,-381215.53125
3803.824,5416.57,-381215.53125
3786.914,5425.2,-381215.53125
3775.254,5441.06,-381215.53125
550.154,5179.24,-381215.53125
536.894,5191.76,-381215.53125
561.064,5559.28,-381215.53125
547.044,5575.82,-381215.53125
261.864,4730.22,-381215.53125
249.444,4743.95,-381215.53125
241.764,4848.52,-381215.53125
266.524,5614.26,-381215.53125
215.264,4859.86,-381215.53125
197.344,4760.57,-381215.53125
183.784,4753.14,-381215.53125
-265.996,5911.95,-381215.53125
-282.966,5919.15,-381215.53125
-298.786,5903.33,-381215.53125
-315.986,5914.43,-381215.53125
-333.086,5922.48,-381215.53125
-348.906,5908.52,-381215.53125
-364.706,5895.52,-381215.53125
-380.166,5878.48,-381215.53125
-396.436,5874.37,-381215.53125
-412.106,5862.23,-381215.53125
-428.236,5857.02,-381215.53125
-445.036,5860.75,-381215.53125
-461.946,5865.42,-381215.53125
-478.726,5868.05,-381215.53125
-495.076,5865.65,-381215.53125
-511.786,5867.18,-381215.53125
-528.326,5866.67,-381215.53125
-544.956,5867.11,-381215.53125
-561.986,5871.48,-381215.53125
-578.136,5866.85,-381215.53125
-595.096,5870.12,-381215.53125
-611.976,5872.36,-381215.53125
-628.986,5875.53,-381215.53125
-644.996,5869.71,-381215.53125
-662.376,5875.77,-381215.53125
-678.846,5873.83,-381215.53125
-696.516,5881.76,-381215.53125
-712.626,5876.75,-381215.53125
-730.876,5888.54,-381215.53125
-746.606,5880.46,-381215.53125
-762.816,5876.29,-381215.53125
-779.966,5879.01,-381215.53125
-796.436,5876.72,-381215.53125
-814.186,5883.3,-381215.53125
-829.806,5874.98,-381215.53125
-846.266,5872.55,-381215.53125
-864.076,5878.97,-381215.53125
-882.086,5886.33,-381215.53125
-898.116,5880.78,-381215.53125
-914.116,5875.19,-381215.53125
-931.066,5875.48,-381215.53125
-948.186,5876.7,-381215.53125
-964.996,5875.9,-381215.53125
-982.826,5880.96,-381215.53125
-999.996,5882.03,-381215.53125
-1017.356,5884.03,-381215.53125
-1033.666,5880.07,-381215.53125
-1052.696,5890.81,-381215.53125
-1068.466,5883.81,-381215.53125
-1086.266,5887.56,-381215.53125
-1103.146,5886.35,-381215.53125
-1121.186,5890.97,-381215.53125
-1137.896,5888.68,-381215.53125
-1154.996,5888.29,-381215.53125
-1171.696,5885.9,-381215.53125
-1188.186,5882.47,-381215.53125
-1206.746,5888.79,-381215.53125
-1223.676,5887.22,-381215.53125
-1243.156,5897.32,-381215.53125
-1259.246,5891.74,-381215.53125
-1278.166,5898.79,-381215.53125
-1297.136,5905.78,-381215.53125
-1314.816,5906.87,-381215.53125
-1331.136,5902.05,-381215.53125
-1348.596,5902.06,-381215.53125
-1367.236,5906.87,-381215.53125
-1384.026,5903.85,-381215.53125
-1403.436,5911.47,-381215.53125
-1419.526,5905.43,-381215.53125
-1440.226,5917.77,-381215.53125
-1456.316,5911.63,-381215.53125
-1475.886,5918.99,-381215.53125
-1491.216,5909.85,-381215.53125
-1508.536,5908.39,-381215.53125
-1530.526,5924.28,-381215.53125
-1552.876,5941.05,-381215.53125
-1569.796,5937.48,-381215.53125
-1580.836,5912.66,-381215.53125
-1598.486,5911.9,-381215.53125
-1618.316,5918.78,-381215.53125
-1640.136,5932.32,-381215.53125
-1659.826,5938.1,-381215.53125
-1679.276,5942.85,-381215.53125
-1698.766,5947.54,-381215.53125
-1719.736,5956.96,-381215.53125
-1737.596,5955.77,-381215.53125
-1757.206,5960.26,-381215.53125
-1777.156,5965.65,-381215.53125
-1803.996,5992.92,-381215.53125
-2050.536,6717.35,-381215.53125
-1847.896,6014.75,-381215.53125
-1874.546,6039.82,-381215.53125
-1913.396,6101.89,-381215.53125
-1947.956,6149.52,-381215.53125
-1994.426,6232.13,-381215.53125
-1998.936,6187.43,-381215.53125
-1995.206,6119.06,-381215.53125
-1985.936,6035.62,-381215.53125
-1989.206,5990.11,-381215.53125
-1994.186,5950.3,-381215.53125
-2004.586,5926.55,-381215.53125
-2025.866,5933.9,-381215.53125
-2041.146,5924.22,-381215.53125
-2059.446,5922.98,-381215.53125
-2065.456,5887.83,-381215.53125
-2069.896,5848.95,-381215.53125
-2080.726,5827.91,-381215.53125
-2076.756,5767.51,-381215.53125
-2079.506,5725.89,-381215.53125
-2083.456,5688.05,-381215.53125
-2084.686,5643.69,-381215.53125
-2086.766,5602.17,-381215.53125
-2088.626,5560.68,-381215.53125
-2084.036,5503.41,-381215.53125
-2090.926,5475.96,-381215.53125
-2093.216,5437.36,-381215.53125
-2088.946,5383.04,-381215.53125
-2094.926,5354.72,-381215.53125
-2098.866,5321.78,-381215.53125
-2098.806,5279.63,-381215.53125
-2095.436,5230.13,-381215.53125
-2098.386,5196.37,-381215.53125
-2101.546,5163.56,-381215.53125
-2102.576,5126.17,-381215.53125
-2104.986,5092.49,-381215.53125
-2104.026,5051.5,-381215.53125
-2107.666,5021.55,-381215.53125
-2104.276,4976.07,-381215.53125
-2106.746,4944.35,-381215.53125
-2110.676,4916.31,-381215.53125
-2112.816,4884.64,-381215.53125
-2111.476,4845.72,-381215.53125
-2112.016,4811.39,-381215.53125
-2115.316,4783.45,-381215.53125
-2115.506,4749.19,-381215.53125
-2112.116,4707.72,-381215.53125
-2119.616,4689.81,-381215.53125
-2121.876,4661.06,-381215.53125
-2117.496,4618.82,-381215.53125
-2120.716,4592.85,-381215.53125
-2123.376,4565.99,-381215.53125
-2127.206,4541.85,-381215.53125
-2122.946,4501.59,-381215.53125
-2122.926,4470.34,-381215.53125
-2127.676,4448.96,-381215.53125
-2124.646,4412.42,-381215.53125
-2128.226,4389.3,-381215.53125
-2133.526,4369.75,-381215.53125
-2134.586,4342.21,-381215.53125
-2132.746,4309.38,-381215.53125
-2134.906,4284.56,-381215.53125
-2135.536,4257.11,-381215.53125
-2133.686,4225.28,-381215.53125
-2136.856,4203.2,-381215.53125
-2136.596,4174.96,-381215.53125
-2139.996,4153.8,-381215.53125
-2138.506,4123.87,-381215.53125
-2138.306,4096.61,-381215.53125
-2138.446,4070.26,-381215.53125
-2140.886,4048.31,-381215.53125
-2144.196,4028.13,-381215.53125
-2141.506,3997.51,-381215.53125
-2147.556,3982.58,-381215.53125
-2144.586,3952.03,-381215.53125
-2146.456,3930.19,-381215.53125
-2144.696,3902.32,-381215.53125
-2146.836,3881.4,-381215.53125
-2149.386,3861.36,-381215.53125
-2150.296,3838.75,-381215.53125
-2150.586,3815.31,-381215.53125
-2152.306,3794.48,-381215.53125
-2151.326,3769.38,-381215.53125
-2154.906,3752.01,-381215.53125
-2153.696,3726.97,-381215.53125
-2153.416,3703.67,-381215.53125
-2155.126,3683.81,-381215.53125
-2157.786,3665.66,-381215.53125
-2156.646,3641.59,-381215.53125
-2156.456,3619.26,-381215.53125
-2159.366,3602.01,-381215.53125
-2156.266,3575.52,-381215.53125
-2162.236,3563.35,-381215.53125
-2163.266,3543.64,-381215.53125
-2161.456,3519.76,-381215.53125
-2161.726,3499.26,-381215.53125
-2163.546,3481.29,-381215.53125
-2159.746,3455.01,-381215.53125
-2163.046,3439.58,-381215.53125
-2158.446,3412.55,-381215.53125
-2164.366,3401.3,-381215.53125
-2171.376,3391.7,-381215.53125
-2164.196,3361.47,-381215.53125
-2174.476,3356.82,-381215.53125
-2168.766,3329.14,-381215.53125
-2163.486,3302.34,-381215.53125
-2167.846,3289.5,-381215.53125
-2168.696,3271.77,-381215.53125
-2172.936,3258.94,-381215.53125
-2167.216,3232.3,-381215.53125
-2166.036,3212.21,-381215.53125
-2168.286,3197,-381215.53125
-2172.236,3184.23,-381215.53125
-2168.426,3160.98,-381215.53125
-2171.636,3147.43,-381215.53125
-2172.996,3131.49,-381215.53125
-2172.486,3113.15,-381215.53125
-2173.086,3096.44,-381215.53125
-2176.026,3082.94,-381215.53125
-2177.696,3067.86,-381215.53125
-2170.166,3040.89,-381215.53125
-2172.876,3027.45,-381215.53125
-2174.926,3013.23,-381215.53125
-2177.516,2999.8,-381215.53125
-2181.286,2987.96,-381215.53125
-2180.046,2969.84,-381215.53125
-2177.476,2950.19,-381215.53125
-2176.056,2932.14,-381215.53125
-2179.566,2920.35,-381215.53125
-2179.246,2903.9,-381215.53125
-2181.376,2890.58,-381215.53125
-2179.646,2872.62,-381215.53125
-2184.196,2862.42,-381215.53125
-2180.406,2842.21,-381215.53125
-2182.276,2828.95,-381215.53125
-2177.666,2808.04,-381215.53125
-2185.196,2801.7,-381215.53125
-2180.426,2780.85,-381215.53125
-2183.336,2769.19,-381215.53125
-2188.806,2760.56,-381215.53125
-2186.396,2742.83,-381215.53125
-2192.426,2734.96,-381215.53125
-2187.906,2715.03,-381215.53125
-2185.266,2697.39,-381215.53125
-2187.186,2685.04,-381215.53125
-2186.386,2669.71,-381215.53125
-2183.516,2652.17,-381215.53125
-2191.266,2646.56,-381215.53125
-2189.606,2630.55,-381215.53125
-2188.546,2615.3,-381215.53125
-2184.046,2596.4,-381215.53125
-2188.256,2587.1,-381215.53125
-2189.026,2574.13,-381215.53125
-2185.656,2556.79,-381215.53125
-2193.826,2551.89,-381215.53125
-2187.586,2531.68,-381215.53125
-2192.936,2523.86,-381215.53125
-2191.366,2508.8,-381215.53125
-2194.566,2498.82,-381215.53125
-2193.566,2484.52,-381215.53125
-2196.676,2474.55,-381215.53125
-2190.666,2455.28,-381215.53125
-2185.966,2437.49,-381215.53125
-2194.526,2433.26,-381215.53125
-2192.516,2418.37,-381215.53125
-2193.966,2407.04,-381215.53125
-2194.666,2395.01,-381215.53125
-2197.446,2385.11,-381215.53125
-2195.196,2370.3,-381215.53125
-2198.596,2361.12,-381215.53125
-2196.936,2347.06,-381215.53125
-2203.136,2340.67,-381215.53125
-2204.986,2330.1,-381215.53125
-2198.836,2311.94,-381215.53125
-2202.746,2303.48,-381215.53125
-2197.186,2286.09,-381215.53125
-2203.196,2279.7,-381215.53125
-2201.886,2266.47,-381215.53125
-2206.376,2258.7,-381215.53125
-2204.226,2244.83,-381215.53125
-2207.176,2235.71,-381215.53125
-2205.656,2222.55,-381215.53125
-2211.486,2216.14,-381215.53125
-2207.646,2201,-381215.53125
-2206.706,2188.58,-381215.53125
-2210.946,2180.83,-381215.53125
-2209.916,2168.43,-381215.53125
-2205.086,2152.75,-381215.53125
-2206.196,2142.39,-381215.53125
-2212.546,2136.63,-381215.53125
-2206.786,2120.38,-381215.53125
-2216.106,2117.22,-381215.53125
-2207.196,2098.43,-381215.53125
-2211.896,2091.36,-381215.53125
-2215.826,2083.64,-381215.53125
-2213.586,2070.76,-381215.53125
-2216.676,2062.4,-381215.53125
-2217.426,2052.12,-381215.53125
-2219.676,2043.13,-381215.53125
-2217.256,2030.33,-381215.53125
-2220.196,2021.99,-381215.53125
-2223.896,2014.27,-381215.53125
-2221.326,2001.53,-381215.53125
-2224.176,1993.2,-381215.53125
-2234.816,1991.09,-381215.53125
-2233.706,1979.62,-381215.53125
-2239.616,1973.74,-381215.53125
-2234.476,1959.22,-381215.53125
-2242.706,1955.18,-381215.53125
-2241.426,1943.77,-381215.53125
-2244.066,1935.42,-381215.53125
-2257.016,1934.96,-381215.53125
-2256.426,1924.17,-381215.53125
-2263.786,1919.41,-381215.53125
-2263.136,1908.63,-381215.53125
-2277.676,1909.21,-381215.53125
-2286.616,1905.57,-381215.53125
-2293.136,1900.1,-381215.53125
-2293.996,1890.48,-381215.53125
-2284.296,1873.22,-381215.53125
-2282.626,1861.89,-381215.53125
-2281.726,1851.17,-381215.53125
-2293.796,1849.77,-381215.53125
-2307.516,1849.46,-381215.53125
-2304.096,1836.99,-381215.53125
-2295.696,1821.1,-381215.53125
-2297.076,1812.14,-381215.53125
-2312.406,1812.86,-381215.53125
-2318.696,1807.27,-381215.53125
-2317.536,1796.58,-381215.53125
-2301.446,1775.79,-381215.53125
-2313.436,1774.13,-381215.53125
-2316.306,1766.29,-381215.53125
-2326.636,1763.44,-381215.53125
-2336.126,1759.98,-381215.53125
-2343.116,1754.84,-381215.53125
-2366.836,1760.61,-381215.53125
-2357.076,1744.47,-381215.53125
-2373.276,1745.21,-381215.53125
-2383.606,1742.09,-381215.53125
-2404.066,1745.37,-381215.53125
-2420.336,1745.87,-381215.53125
-2424.776,1738.83,-381215.53125
-2441.916,1739.73,-381215.53125
-2460.786,1741.6,-381215.53125
-2473.726,1739.69,-381215.53125
-2485.826,1737.2,-381215.53125
-2505.616,1739.34,-381215.53125
-2520.306,1738.27,-381215.53125
-2532.436,1735.57,-381215.53125
-2555.736,1739.49,-381215.53125
-2561.886,1733.08,-381215.53125
-2575.766,1731.21,-381215.53125
-2581.026,1724.23,-381215.53125
-2583.676,1715.72,-381215.53125
-2585.436,1706.7,-381215.53125
-2587.166,1697.69,-381215.53125
-2594.076,1691.65,-381215.53125
-2592.266,1680.66,-381215.53125
-2591.296,1670.18,-381215.53125
-2595.516,1662.65,-381215.53125
-2594.466,1652.19,-381215.53125
-2587.256,1638.37,-381215.53125
-2595.766,1633.25,-381215.53125
-2605.156,1628.56,-381215.53125
-2593.416,1612.44,-381215.53125
-2603.646,1608.2,-381215.53125
-2596.206,1594.53,-381215.53125
-2601.976,1587.91,-381215.53125
-2598.876,1576.63,-381215.53125
-2599.276,1567.22,-381215.53125
-2602.316,1559.2,-381215.53125
-2602.656,1549.81,-381215.53125
-2599.406,1538.61,-381215.53125
-2600.566,1529.69,-381215.53125
-2609.746,1524.83,-381215.53125
-2609.066,1515.01,-381215.53125
-2608.356,1505.2,-381215.53125
-2630.046,1506.44,-381215.53125
-2607.736,1486.07,-381215.53125
-2604.216,1475,-381215.53125
-2621.396,1473.93,-381215.53125
-2600.676,1454.68,-381215.53125
-2613.316,1451.4,-381215.53125
-2762.596,1512.3,-381215.53125
-2613.216,1432.81,-381215.53125
-2769.196,1495.8,-381215.53125
-2601.176,1408.83,-381215.53125
-2618.286,1407.49,-381215.53125
-2788.466,1475.32,-381215.53125
-2620.616,1390.21,-381215.53125
-2618.266,1370.91,-381215.53125
-2626.196,1365.31,-381215.53125
-2620.366,1353.68,-381215.53125
-2619.986,1344.48,-381215.53125
-2625.106,1337.65,-381215.53125
-2613.636,1323.76,-381215.53125
-2640.806,1326.26,-381215.53125
-2644.956,1318.96,-381215.53125
-2647.226,1310.89,-381215.53125
-2622.656,1291.79,-381215.53125
-2648.006,1293.22,-381215.53125
-2653.916,1286.65,-381215.53125
-2634.746,1270,-381215.53125
-2651.736,1267.88,-381215.53125
-3947.676,1384.33,-381215.53125
-3931.876,1367.22,-381215.53125
-3920.796,1351.6,-381215.53125
-3997.146,1361.17,-381215.53125
-3909.676,1299.25,-381215.53125
-3829.876,1265.12,-381215.53125
-3797.206,1244.3,-381215.53125
-3846.546,1245.69,-381215.53125
-3809.896,1224,-381215.53125
-3790.566,1207.09,-381215.53125
-3793.436,1196.06,-381215.53125
-3817.596,1190.48,-381215.53125
-3832.046,1182.32,-381215.53125
-3852.316,1175.54,-381215.53125
-3923.056,1181.09,-381215.53125
-2681.186,866.74,-381215.53125
-2676.266,857.32,-381215.53125
-2785.146,874.93,-381215.53125
-2696.506,845.63,-381215.53125
-2700.276,838.24,-381215.53125
-2696.236,829.06,-381215.53125
-2700.936,821.88,-381215.53125
-2812.026,838.29,-381215.53125
-2712.236,807.88,-381215.53125
-2717.856,800.84,-381215.53125
-2712.706,791.48,-381215.53125
-2715.346,783.8,-381215.53125
-2714.056,775.3,-381215.53125
-3689.676,965.79,-381215.53125
-3692.826,955.26,-381215.53125
-2888.556,785.16,-381215.53125
-3652.896,925.18,-381215.53125
-3085.306,805.43,-381215.53125
-3676.656,896.58,-381215.53125
-3616.646,874.58,-381215.53125
-3447.286,833.32,-381215.53125
-3395.896,813.9,-381215.53125
-3407.476,805.74,-381215.53125
-3512.686,813.49,-381215.53125
-3592.326,816.33,-381215.53125
-3924.616,860.28,-381215.53125
-3044.906,706.43,-381215.53125
-3071.016,701.5,-381215.53125
-3890.576,819.88,-381215.53125
-3801.376,794.69,-381215.53125
-3727.876,772.38,-381215.53125
-3702.776,757.63,-381215.53125
-3105.486,660.8,-381215.53125
-3656.356,729.12,-381215.53125
-2760.316,594.84,-381215.53125
-2807.986,593.09,-381215.53125
-2751.576,577.35,-381215.53125
-2975.766,598.12,-381215.53125
-3048.306,598.46,-381215.53125
-3116.896,597.9,-381215.53125
-3127.926,590.03,-381215.53125
-3133.976,581.52,-381215.53125
-3151.916,574.34,-381215.53125
-2737.506,518.99,-381215.53125
-2682.706,505.01,-381215.53125
-3689.976,603.18,-381215.53125
-3637.366,586.96,-381215.53125
-3270.256,539.78,-381215.53125
-3607.616,562.73,-381215.53125
-2909.666,486.86,-381215.53125
-2845.716,472.54,-381215.53125
-2929.136,471.52,-381215.53125
-3101.256,477.53,-381215.53125
-3158.816,473.16,-381215.53125
-3329.026,477.35,-381215.53125
-3597.006,487.97,-381215.53125
-3634.686,480.21,-381215.53125
-3630.456,469.29,-381215.53125
-3552.356,453.44,-381215.53125
-3426.296,434.97,-381215.53125
-3442.886,425.99,-381215.53125
-3386.586,412.66,-381215.53125
-3189.956,382.57,-381215.53125
-3088.556,368.24,-381215.53125
-3071.006,358.42,-381215.53125
-3022.456,347.35,-381215.53125
-3056.796,339.96,-381215.53125
-3010.186,329.29,-381215.53125
-2962.536,318.85,-381215.53125
-2950.826,309.86,-381215.53125
-2947.096,301.16,-381215.53125
-3075.286,295.97,-381215.53125
-3135.496,288.44,-381215.53125
-3124.696,279.1,-381215.53125
-3082.876,269.28,-381215.53125
-3081.026,260.29,-381215.53125
-3007.146,250.46,-381215.53125
-3024.236,241.87,-381215.53125
-3045.306,233.21,-381215.53125
-3031.346,224.32,-381215.53125
-2998.356,215.5,-381215.53125
-3062.346,206.61,-381215.53125
-3086.306,197.58,-381215.53125
-3034.246,189.05,-381215.53125
-2984.156,180.81,-381215.53125
-2958.046,172.51,-381215.53125
-2962.916,163.83,-381215.53125
-3099.726,152.45,-381215.53125
-3129.526,142.75,-381215.53125
-3140.296,133.37,-381215.53125
-3183.026,123,-381215.53125
-3178.746,113.87,-381215.53125
-3142.456,105.88,-381215.53125
-3059.186,99.88,-381215.53125
-3040.856,91.72,-381215.53125
-2929.586,87.7,-381215.53125
-3085.036,71.96,-381215.53125
-3063.636,64.03,-381215.53125
-3013.246,57.73,-381215.53125
-2958.866,51.95,-381215.53125
-2949.386,43.87,-381215.53125
-2956.866,34.82,-381215.53125
-2956.326,26.22,-381215.53125
-2926.836,19.57,-381215.53125
-2833.476,17.54,-381215.53125
-2828.896,9.59,-381215.53125
-2753.506,7.03,-381215.53125
-2825.666,-6.69,-381215.53125
-2766.196,-10.11,-381215.53125
3763.858,4543.17,-381326.71875
3748.638,4551.09,-381326.71875
3740.238,4592.61,-381326.71875
3817.208,5403.05,-381326.71875
3806.228,5419.79,-381326.71875
3779.308,5414.68,-381326.71875
3765.338,5427.29,-381326.71875
3754.238,5443.91,-381326.71875
548.428,5163.34,-381326.71875
535.428,5177.84,-381326.71875
523.088,5199.28,-381326.71875
547.908,5583.78,-381326.71875
534.168,5604.26,-381326.71875
262.488,4740.2,-381326.71875
248.938,4733.97,-381326.71875
235.678,4732.68,-381326.71875
266.318,5609.27,-381326.71875
250.198,5601.04,-381326.71875
197.558,4764.57,-381326.71875
183.628,4748.15,-381326.71875
-1982.202,7973.61,-381326.71875
-1986.262,7896.17,-381326.71875
-1989.902,7818.77,-381326.71875
-1993.102,7741.42,-381326.71875
-1990.962,7645.76,-381326.71875
-1997.162,7582.99,-381326.71875
-2006.172,7531.83,-381326.71875
-2007.982,7455.61,-381326.71875
-2009.082,7378.49,-381326.71875
-2014.112,7316.82,-381326.71875
-2016.052,7245.56,-381326.71875
-2020.372,7183.97,-381326.71875
-2021.552,7112.8,-381326.71875
-2029.412,7065.67,-381326.71875
-2032.152,7002.26,-381326.71875
-2034.542,6938.89,-381326.71875
-2040.082,6887.04,-381326.71875
-2042.392,6825.67,-381326.71875
-2045.842,6769.11,-381326.71875
-2046.582,6704.95,-381326.71875
-2056.062,6669.44,-381326.71875
-2061.372,6621.54,-381326.71875
-2067.972,6578.43,-381326.71875
-2071.222,6525.84,-381326.71875
-2079.522,6489.41,-381326.71875
-2084.132,6442.56,-381326.71875
-2068.362,6336.04,-381326.71875
-1987.822,6041.3,-381326.71875
-1994.362,6005.24,-381326.71875
-1988.242,5933.29,-381326.71875
-2007.192,5934.1,-381326.71875
-2023.482,5927.3,-381326.71875
-2037.742,5914.81,-381326.71875
-2051.272,5900.4,-381326.71875
-2057.552,5866.22,-381326.71875
-2073.292,5858.34,-381326.71875
-2091.792,5857.92,-381326.71875
-2111.342,5860.25,-381326.71875
-2132.342,5866.26,-381326.71875
-2162.992,5897.43,-381326.71875
-2252.542,6081.6,-381326.71875
-2287.992,6122.6,-381326.71875
-2312.442,6134.56,-381326.71875
-2325.632,6117.58,-381326.71875
-2320.662,6055.03,-381326.71875
-2326.872,6021.34,-381326.71875
-2327.662,5974.68,-381326.71875
-2324.052,5917.88,-381326.71875
-2323.932,5870.39,-381326.71875
-2326.232,5829.43,-381326.71875
-2325.232,5781.12,-381326.71875
-2328.232,5743,-381326.71875
-2326.352,5693.86,-381326.71875
-2328.922,5655.81,-381326.71875
-2329.312,5613.21,-381326.71875
-2340.222,5595.41,-381326.71875
-2341.432,5555.61,-381326.71875
-2344.442,5520.42,-381326.71875
-2361.492,5517.24,-381326.71875
-2365.052,5483.9,-381326.71875
-2369.662,5453.31,-381326.71875
-2386.142,5449.13,-381326.71875
-2392.602,5423.09,-381326.71875
-2389.702,4803.54,-381326.71875
-2407.682,4805.44,-381326.71875
-2424.302,4804.61,-381326.71875
-2452.652,4825.81,-381326.71875
-2461.812,4810.73,-381326.71875
-2466.162,4786.83,-381326.71875
-2496.622,4811.29,-381326.71875
-2522.922,4827.71,-381326.71875
-2548.382,4842.26,-381326.71875
-2559.412,4830.47,-381326.71875
-2567.472,4813.4,-381326.71875
-3986.932,1497.57,-381326.71875
-3988.742,1485.37,-381326.71875
-3890.982,1342.97,-381326.71875
-3948.082,1347.1,-381326.71875
-3923.452,1327.7,-381326.71875
-3859.282,1297.37,-381326.71875
-3868.192,1287.75,-381326.71875
-3951.342,1298.47,-381326.71875
-3966.062,1290.12,-381326.71875
-3929.572,1267.96,-381326.71875
-3910.382,1250.64,-381326.71875
-3906.612,1237.5,-381326.71875
-3903.762,1224.63,-381326.71875
-3834.992,1194.94,-381326.71875
-3848.482,1186.49,-381326.71875
-3841.592,1172.87,-381326.71875
-3866.702,1167.21,-381326.71875
-3885.972,1159.98,-381326.71875
-3971.352,1168.54,-381326.71875
-3970.212,1156.07,-381326.71875
-2953.512,905.82,-381326.71875
-3127.962,937.08,-381326.71875
-3992.602,1112.48,-381326.71875
-3991.292,1100,-381326.71875
-3984.682,1050.04,-381326.71875
-3991.012,1039.26,-381326.71875
-3883.532,970.07,-381326.71875
-3905.352,962.54,-381326.71875
-3960.572,961.19,-381326.71875
-3960.762,949.31,-381326.71875
-2927.982,748.88,-381326.71875
-3893.122,913.37,-381326.71875
-3866.572,897,-381326.71875
-3849.822,882.51,-381326.71875
-3852.732,871.49,-381326.71875
-3933.532,873.5,-381326.71875
-2919.092,694.82,-381326.71875
-2950.092,691.12,-381326.71875
-2898.132,674.09,-381326.71875
-3936.972,827.11,-381326.71875
-3870.532,805.25,-381326.71875
-3868.272,793.4,-381326.71875
-3851.142,779.4,-381326.71875
-3851.772,768.06,-381326.71875
-3102.762,651.22,-381326.71875
-3883.662,749.61,-381326.71875
-3137.952,637.58,-381326.71875
-3132.232,627.55,-381326.71875
-3812.802,706.01,-381326.71875
-3807.262,694.05,-381326.71875
-3801.692,682.12,-381326.71875
-3201.362,598.85,-381326.71875
-3206.432,590.01,-381326.71875
-3157.832,575.02,-381326.71875
-3200.612,570.48,-381326.71875
-3204.612,561.5,-381326.71875
-3211.572,552.81,-381326.71875
-3254.332,547.75,-381326.71875
-2942.822,507.23,-381326.71875
